iso_timestamp,latency_ms
2025-11-13T06:17:58.745426,137.006
2025-11-13T06:17:58.891313,89.763
2025-11-13T06:17:59.037939,91.543
2025-11-13T06:17:59.186251,97.638
2025-11-13T06:17:59.332510,93.557
2025-11-13T06:17:59.476671,91.142
2025-11-13T06:17:59.626546,98.416
2025-11-13T06:17:59.765400,88.317
2025-11-13T06:17:59.913494,96.664
2025-11-13T06:18:00.067715,102.343
2025-11-13T06:18:00.209635,90.546
2025-11-13T06:18:00.351637,90.355
2025-11-13T06:18:00.498005,92.410
2025-11-13T06:18:00.638939,85.855
2025-11-13T06:18:00.775877,86.376
2025-11-13T06:18:00.916709,87.976
2025-11-13T06:18:01.059542,91.086
2025-11-13T06:18:01.209032,94.414
2025-11-13T06:18:01.353325,89.152
2025-11-13T06:18:01.490985,84.415
2025-11-13T06:18:01.626012,84.287
2025-11-13T06:18:01.769236,90.679
2025-11-13T06:18:01.911846,87.521
2025-11-13T06:18:02.050515,86.266
2025-11-13T06:18:02.191309,86.120
2025-11-13T06:18:02.330829,85.883
2025-11-13T06:18:02.462292,79.999
2025-11-13T06:18:02.620367,107.700
2025-11-13T06:18:02.762616,87.170
2025-11-13T06:18:02.897966,80.261
2025-11-13T06:18:03.036420,88.313
2025-11-13T06:18:03.175378,83.867
2025-11-13T06:18:03.318001,87.557
2025-11-13T06:18:03.458663,89.538
2025-11-13T06:18:03.606437,93.236
2025-11-13T06:18:03.746717,85.197
2025-11-13T06:18:03.887102,89.622
2025-11-13T06:18:04.030517,88.315
2025-11-13T06:18:04.185092,99.514
2025-11-13T06:18:04.322980,83.187
2025-11-13T06:18:04.460250,82.172
2025-11-13T06:18:04.601761,87.726
2025-11-13T06:18:04.746305,89.456
2025-11-13T06:18:04.898514,97.137
2025-11-13T06:18:05.038341,86.634
2025-11-13T06:18:05.181848,90.132
2025-11-13T06:18:05.332723,95.743
2025-11-13T06:18:05.473040,87.021
2025-11-13T06:18:05.614525,86.393
2025-11-13T06:18:05.753846,84.231
2025-11-13T06:18:05.888137,79.201
2025-11-13T06:18:06.029860,89.749
2025-11-13T06:18:06.174786,91.944
2025-11-13T06:18:06.317281,88.825
2025-11-13T06:18:06.461841,90.104
2025-11-13T06:18:06.605058,90.075
2025-11-13T06:18:06.749532,89.382
2025-11-13T06:18:06.894812,90.174
2025-11-13T06:18:07.046932,98.709
2025-11-13T06:18:07.184463,84.255
2025-11-13T06:18:07.324799,88.431
2025-11-13T06:18:07.471148,91.223
2025-11-13T06:18:07.621622,95.400
2025-11-13T06:18:07.767179,92.793
2025-11-13T06:18:07.907631,88.142
2025-11-13T06:18:08.048196,86.060
2025-11-13T06:18:08.193685,92.720
2025-11-13T06:18:08.336449,87.681
2025-11-13T06:18:08.482170,90.637
2025-11-13T06:18:08.627102,89.555
2025-11-13T06:18:08.777059,94.865
2025-11-13T06:18:08.916444,84.641
2025-11-13T06:18:09.063158,91.627
2025-11-13T06:18:09.211933,96.966
2025-11-13T06:18:09.370204,103.179
2025-11-13T06:18:09.514340,87.354
2025-11-13T06:18:09.648572,79.148
2025-11-13T06:18:09.797228,94.948
2025-11-13T06:18:09.941679,91.535
2025-11-13T06:18:10.088142,94.274
2025-11-13T06:18:10.235270,92.531
2025-11-13T06:18:10.383542,95.229
2025-11-13T06:18:10.533292,97.862
2025-11-13T06:18:10.670600,84.312
2025-11-13T06:18:10.810291,84.587
2025-11-13T06:18:10.955155,90.182
2025-11-13T06:18:11.095712,87.812
2025-11-13T06:18:11.237903,87.099
2025-11-13T06:18:11.390669,98.603
2025-11-13T06:18:11.537723,91.984
2025-11-13T06:18:11.692129,99.330
2025-11-13T06:18:11.831145,85.054
2025-11-13T06:18:11.975394,89.169
2025-11-13T06:18:12.118468,89.307
2025-11-13T06:18:12.254841,81.334
2025-11-13T06:18:12.399820,89.900
2025-11-13T06:18:12.541356,86.444
2025-11-13T06:18:12.689062,92.608
2025-11-13T06:18:12.830554,86.403
2025-11-13T06:18:12.974910,89.302
